1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 66, 0, 0, 0, 0, 0, 0, 112, 159, 224, 0, 0, 0, 0, 0, 83, 189, 167, 190, 0, 0, 0, 0, 3, 164, 188, 100, 150, 0, 0, 0, 0, 20, 189, 103, 154, 1, 0, 0, 0, 1, 66, 13, 59, 25, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 243, 144, 0, 0, 0, 0, 0, 1, 243, 197, 89, 0, 0, 0, 0, 1, 14, 169, 66, 224, 0, 0, 0, 0, 1, 47, 9, 255, 108, 0, 0, 0, 1, 19, 191, 18, 75, 4, 0, 0, 0, 0, 15, 0, 99, 191, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 51, 2, 32, 0, 0, 0, 0, 0, 5, 15, 77, 234, 0, 0, 0, 0, 0, 120, 89, 99, 150, 0, 0, 0, 0, 2, 90, 21, 240, 106, 0, 0, 0, 0, 58, 220, 161, 205, 16, 0, 0, 0, 0, 8, 0, 15, 167, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 109, 180, 0, 0, 0, 0, 0, 3, 128, 193, 161, 0, 0, 0, 0, 0, 103, 99, 99, 179, 0, 0, 0, 0, 2, 13, 178, 219, 222, 0, 0, 0, 0, 11, 19, 191, 25, 11, 0, 0, 0, 0, 10, 0, 215, 71, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 0, 0, 0, 0, 0, 0, 14, 238, 187, 0, 0, 0, 0, 0, 3, 159, 173, 15, 0, 0, 0, 0, 0, 134, 126, 214, 113, 0, 0, 0, 0, 3, 23, 5, 238, 91, 0, 0, 0, 0, 5, 65, 148, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 0, 0, 0, 0, 0, 0, 11, 253, 174, 0, 0, 0, 0, 0, 1, 150, 248, 105, 0, 0, 0, 0, 1, 159, 229, 79, 53, 0, 0, 0, 0, 3, 82, 179, 34, 13, 0, 0, 0, 0, 3, 41, 83, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 143, 183, 0, 0, 0, 0, 0, 3, 14, 169, 32, 0, 0, 0, 0, 0, 112, 75, 43, 255, 0, 0, 0, 0, 3, 114, 65, 91, 120, 0, 0, 0, 0, 8, 96, 154, 103, 2, 0, 0, 0, 1, 34, 64, 42, 155, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 14, 0, 0, 0, 0, 0, 0, 27, 109, 65, 1, 0, 0, 0, 0, 35, 86, 95, 201, 0, 0, 0, 0, 2, 125, 132, 152, 21, 0, 0, 0, 1, 13, 191, 142, 142, 58, 0, 0, 0, 1, 35, 23, 63, 81, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 0, 0, 1, 205, 13, 0, 0, 0, 0, 0, 2, 6, 238, 86, 0, 0, 0, 0, 0, 67, 26, 153, 237, 0, 0, 0, 2, 3, 216, 16, 184, 38, 0, 0, 0, 1, 207, 16, 138, 203, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 76, 60, 0, 0, 0, 0, 0, 0, 79, 83, 172, 0, 0, 0, 0, 1, 111, 190, 211, 64, 0, 0, 0, 0, 1, 53, 77, 117, 182, 0, 0, 0, 0, 6, 33, 34, 245, 254, 0, 0, 0, 0, 178, 45, 157, 29, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 20, 0, 0, 0, 0, 0, 0, 69, 116, 51, 0, 0, 0, 0, 0, 4, 178, 164, 238, 0, 0, 0, 0, 3, 183, 169, 253, 1, 0, 0, 0, 0, 0, 120, 85, 78, 91, 0, 0, 0, 0, 3, 1, 235, 10, 16, 0, 0, 0, 0, 0, 0, 94, 18, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 27, 0, 0, 0, 0, 0, 0, 54, 2, 173, 0, 0, 0, 0, 0, 18, 107, 151, 240, 0, 0, 0, 0, 1, 53, 177, 74, 14, 0, 0, 0, 1, 15, 35, 61, 37, 216, 0, 0, 0, 1, 77, 67, 112, 245, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 34, 0, 0, 0, 0, 0, 0, 32, 224, 2, 0, 0, 0, 0, 1, 66, 227, 24, 134, 0, 0, 0, 0, 1, 88, 193, 224, 248, 0, 0, 0, 2, 12, 246, 87, 218, 172, 0, 0, 0, 0, 244, 106, 135, 109, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 113, 0, 0, 0, 0, 0, 0, 48, 13, 81, 0, 0, 0, 0, 1, 2, 1, 122, 250, 0, 0, 0, 0, 1, 117, 100, 85, 243, 0, 0, 0, 1, 20, 234, 234, 182, 87, 0, 0, 0, 1, 58, 144, 245, 113, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 68, 0, 0, 0, 0, 0, 0, 76, 204, 41, 0, 0, 0, 0, 0, 83, 210, 41, 16, 0, 0, 0, 0, 0, 27, 0, 75, 34, 0, 0, 0, 4, 8, 94, 158, 128, 26, 0, 0, 0, 0, 7, 0, 66, 203, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 84, 205, 151, 0, 0, 0, 0, 0, 10, 12, 248, 226, 0, 0, 0, 0, 0, 229, 171, 156, 33, 0, 0, 0, 0, 0, 4, 143, 140, 25, 0, 0, 0, 0, 34, 32, 54, 176, 52, 0, 0, 0, 3, 11, 195, 213, 145, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 4, 0, 0, 0, 0, 0, 0, 7, 179, 107, 0, 0, 0, 0, 0, 0, 53, 174, 220, 0, 0, 0, 0, 2, 136, 252, 105, 61, 0, 0, 0, 0, 0, 18, 231, 235, 81, 0, 0, 0, 2, 13, 133, 141, 186, 6, 0, 0, 0, 0, 31, 5, 76, 150, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 38, 0, 0, 0, 0, 0, 1, 16, 57, 159, 0, 0, 0, 0, 0, 220, 158, 159, 241, 0, 0, 0, 0, 3, 91, 232, 234, 35, 0, 0, 0, 0, 8, 65, 217, 37, 1, 0, 0, 0, 0, 17, 11, 32, 161, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 58, 0, 0, 0, 0, 0, 0, 39, 161, 55, 0, 0, 0, 0, 0, 3, 141, 178, 115, 0, 0, 0, 0, 1, 211, 155, 243, 2, 0, 0, 0, 0, 2, 165, 172, 27, 76, 0, 0, 0, 0, 40, 175, 11, 236, 45, 0, 0, 0, 0, 49, 10, 230, 152, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 17, 0, 0, 0, 0, 0, 0, 52, 200, 21, 0, 0, 0, 0, 1, 89, 100, 128, 128, 0, 0, 0, 0, 3, 70, 207, 65, 102, 0, 0, 0, 0, 39, 58, 178, 98, 0, 0, 0, 0, 0, 3, 0, 5, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 46, 154, 123, 0, 0, 0, 0, 0, 0, 187, 166, 168, 0, 0, 0, 0, 1, 113, 217, 207, 91, 0, 0, 0, 0, 3, 204, 102, 10, 34, 0, 0, 0, 0, 11, 13, 79, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 28, 193, 251, 0, 0, 0, 0, 0, 0, 249, 132, 227, 0, 0, 0, 0, 0, 48, 168, 170, 146, 0, 0, 0, 0, 0, 138, 97, 90, 141, 0, 0, 0, 0, 0, 219, 185, 101, 7, 0, 0, 0, 1, 2, 25, 163, 176, 0, 0, 0, 0, 0, 0, 0, 3, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 13, 0, 0, 0, 0, 0, 0, 69, 98, 217, 0, 0, 0, 0, 2, 180, 12, 90, 236, 0, 0, 0, 0, 0, 230, 32, 247, 171, 0, 0, 0, 1, 16, 3, 254, 113, 6, 0, 0, 0, 0, 12, 0, 69, 127, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 23, 0, 0, 0, 0, 0, 0, 12, 62, 7, 0, 0, 0, 0, 0, 0, 162, 139, 245, 0, 0, 0, 0, 1, 103, 47, 139, 84, 0, 0, 0, 0, 3, 222, 179, 176, 193, 0, 0, 0, 0, 9, 153, 0, 219, 31, 0, 0, 0, 0, 46, 27, 33, 162, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 179, 0, 0, 0, 0, 0, 0, 103, 169, 82, 0, 0, 0, 0, 0, 16, 83, 251, 153, 0, 0, 0, 0, 0, 162, 80, 186, 35, 0, 0, 0, 0, 0, 64, 246, 170, 32, 0, 0, 0, 0, 2, 55, 113, 143, 21, 0, 0, 0, 0, 61, 205, 113, 238, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 0, 0, 0, 0, 0, 0, 18, 121, 160, 0, 0, 0, 0, 0, 9, 222, 64, 213, 0, 0, 0, 0, 0, 112, 231, 139, 2, 0, 0, 0, 0, 1, 68, 156, 43, 211, 0, 0, 0, 2, 35, 188, 223, 143, 28, 0, 0, 0, 0, 71, 0, 245, 175, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 183, 77, 21, 0, 0, 0, 0, 0, 29, 213, 186, 176, 0, 0, 0, 0, 0, 150, 50, 238, 1, 0, 0, 0, 0, 0, 46, 30, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 61, 103, 0, 0, 0, 0, 0, 3, 174, 104, 57, 0, 0, 0, 0, 0, 173, 119, 106, 218, 0, 0, 0, 0, 1, 198, 200, 115, 149, 0, 0, 0, 1, 9, 32, 204, 225, 0, 0, 0, 0, 0, 0, 0, 8, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 20, 187, 61, 0, 0, 0, 0, 0, 22, 57, 39, 232, 0, 0, 0, 0, 1, 211, 140, 78, 57, 0, 0, 0, 2, 16, 155, 158, 37, 158, 0, 0, 0, 0, 137, 4, 173, 46, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 237, 0, 0, 0, 0, 0, 0, 75, 217, 199, 0, 0, 0, 0, 0, 33, 66, 150, 99, 0, 0, 0, 0, 0, 138, 225, 226, 40, 0, 0, 0, 0, 1, 100, 221, 46, 34, 0, 0, 0, 0, 6, 7, 168, 45, 0, 0, 0, 0, 0, 0, 0, 22, 17, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 25, 0, 0, 0, 0, 0, 0, 10, 50, 207, 0, 0, 0, 0, 0, 0, 239, 222, 89, 0, 0, 0, 0, 1, 48, 206, 212, 62, 0, 0, 0, 0, 2, 130, 139, 239, 117, 0, 0, 0, 1, 47, 235, 34, 114, 119, 0, 0, 0, 0, 180, 62, 148, 192, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 42, 124, 0, 0, 0, 0, 0, 5, 69, 49, 199, 0, 0, 0, 0, 0, 195, 76, 194, 90, 0, 0, 0, 0, 0, 126, 117, 3, 15, 0, 0, 0, 0, 10, 57, 63, 7, 1, 0, 0, 0, 1, 25, 0, 1, 99, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 0, 0, 0, 0, 0, 0, 50, 154, 177, 0, 0, 0, 0, 1, 2, 200, 78, 111, 0, 0, 0, 0, 3, 10, 84, 88, 0, 0, 0, 0, 0, 2, 3, 36, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 35, 254, 255, 0, 0, 0, 0, 0, 7, 120, 195, 227, 0, 0, 0, 0, 1, 236, 213, 48, 71, 0, 0, 0, 0, 1, 184, 119, 171, 28, 0, 0, 0, 0, 7, 123, 132, 52, 0, 0, 0, 0, 0, 6, 1, 6, 14, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 0, 0, 0, 0, 0, 19, 91, 14, 0, 0, 0, 0, 0, 1, 97, 61, 189, 0, 0, 0, 0, 1, 174, 152, 69, 32, 0, 0, 0, 0, 2, 63, 209, 209, 37, 0, 0, 0, 0, 3, 7, 226, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 38, 0, 0, 0, 0, 0, 1, 79, 94, 226, 0, 0, 0, 0, 1, 91, 215, 173, 250, 0, 0, 0, 0, 1, 143, 27, 153, 31, 0, 0, 0, 0, 7, 81, 3, 100, 1, 0, 0, 0, 2, 51, 0, 45, 33, stroma
0, 0, 0, 0, 0, 0, 0, 0, 3, 77, 174, 0, 0, 0, 0, 0, 0, 76, 238, 217, 0, 0, 0, 0, 0, 33, 83, 0, 21, 0, 0, 0, 0, 0, 0, 35, 10, 121, 0, 0, 0, 0, 0, 72, 246, 175, 3, 0, 0, 0, 0, 0, 28, 128, 255, 1, 0, 0, 0, 0, 0, 0, 16, 6, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 46, 61, 0, 0, 0, 0, 0, 0, 33, 36, 203, 0, 0, 0, 0, 1, 34, 112, 167, 13, 0, 0, 0, 0, 0, 233, 91, 70, 106, 0, 0, 0, 1, 88, 16, 204, 218, 50, 0, 0, 0, 0, 160, 11, 75, 43, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 26, 88, 202, 0, 0, 0, 0, 0, 2, 103, 33, 87, 0, 0, 0, 0, 1, 99, 250, 112, 94, 0, 0, 0, 0, 2, 147, 88, 68, 26, 0, 0, 0, 0, 11, 115, 181, 193, 6, 0, 0, 0, 0, 35, 0, 53, 20, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 52, 85, 0, 0, 0, 0, 0, 3, 216, 243, 142, 0, 0, 0, 0, 0, 57, 184, 194, 53, 0, 0, 0, 0, 1, 14, 79, 64, 138, 0, 0, 0, 1, 18, 196, 188, 16, 19, 0, 0, 0, 1, 52, 53, 184, 207, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 94, 9, 0, 0, 0, 0, 0, 0, 85, 135, 207, 0, 0, 0, 0, 0, 52, 181, 83, 59, 0, 0, 0, 0, 1, 147, 123, 199, 230, 0, 0, 0, 3, 28, 137, 204, 18, 114, 0, 0, 0, 0, 65, 2, 191, 151, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 28, 0, 0, 0, 0, 0, 0, 49, 192, 78, 0, 0, 0, 0, 0, 5, 157, 229, 8, 0, 0, 0, 0, 0, 117, 191, 116, 183, 0, 0, 0, 0, 1, 41, 187, 22, 69, 0, 0, 0, 2, 10, 92, 248, 96, 0, 0, 0, 0, 0, 0, 0, 37, 139, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 54, 57, 0, 0, 0, 0, 0, 44, 94, 80, 198, 0, 0, 0, 0, 2, 123, 233, 81, 160, 0, 0, 0, 2, 21, 26, 48, 56, 27, 0, 0, 0, 0, 11, 0, 209, 31, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 248, 55, 0, 0, 0, 0, 0, 0, 219, 38, 12, 0, 0, 0, 0, 1, 65, 251, 67, 182, 0, 0, 0, 0, 2, 96, 179, 180, 85, 0, 0, 0, 0, 7, 35, 183, 87, 2, 0, 0, 0, 0, 4, 0, 26, 116, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 8, 98, 130, 0, 0, 0, 0, 0, 0, 154, 95, 186, 0, 0, 0, 0, 0, 33, 138, 15, 148, 0, 0, 0, 0, 0, 61, 35, 219, 86, 0, 0, 0, 0, 1, 194, 27, 222, 30, 0, 0, 0, 0, 5, 37, 10, 166, 3, 0, 0, 0, 1, 66, 26, 93, 90, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 55, 0, 0, 0, 0, 0, 1, 49, 245, 50, 0, 0, 0, 0, 0, 77, 250, 244, 133, 0, 0, 0, 0, 1, 209, 135, 73, 151, 0, 0, 0, 1, 11, 163, 71, 175, 1, 0, 0, 0, 1, 0, 0, 75, 86, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28, 94, 0, 0, 0, 0, 0, 1, 124, 89, 123, 0, 0, 0, 0, 1, 106, 228, 43, 183, 0, 0, 0, 0, 1, 95, 158, 233, 177, 0, 0, 0, 2, 20, 170, 204, 240, 0, 0, 0, 0, 0, 0, 0, 18, 9, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 57, 0, 0, 0, 0, 0, 21, 51, 101, 107, 0, 0, 0, 0, 2, 153, 74, 249, 224, 0, 0, 0, 1, 11, 11, 194, 231, 203, 0, 0, 0, 1, 162, 10, 37, 24, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 201, 30, 0, 0, 0, 0, 0, 1, 166, 37, 219, 0, 0, 0, 0, 1, 239, 214, 114, 220, 0, 0, 0, 0, 0, 94, 60, 96, 53, 0, 0, 0, 0, 6, 105, 17, 172, 14, 0, 0, 0, 2, 77, 68, 52, 12, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 4, 0, 0, 0, 0, 0, 0, 13, 4, 215, 0, 0, 0, 0, 0, 95, 243, 205, 217, 0, 0, 0, 0, 2, 20, 18, 176, 127, 0, 0, 0, 0, 21, 119, 174, 18, 13, 0, 0, 0, 1, 60, 54, 161, 83, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 19, 25, 31, 0, 0, 0, 0, 0, 2, 254, 252, 167, 0, 0, 0, 0, 0, 179, 49, 96, 135, 0, 0, 0, 0, 3, 195, 158, 174, 196, 0, 0, 0, 0, 21, 183, 120, 32, 0, 0, 0, 0, 0, 0, 0, 43, 110, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 19, 0, 0, 0, 0, 0, 0, 32, 38, 250, 0, 0, 0, 0, 0, 82, 61, 197, 150, 0, 0, 0, 0, 2, 35, 72, 169, 61, 0, 0, 0, 1, 25, 247, 158, 75, 8, 0, 0, 0, 1, 32, 38, 178, 179, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 53, 71, 0, 0, 0, 0, 0, 1, 61, 53, 227, 0, 0, 0, 0, 1, 70, 1, 222, 106, 0, 0, 0, 0, 2, 117, 6, 79, 3, 0, 0, 0, 0, 0, 0, 38, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
